CustomerID,Recency,Frequency,Monetary,Cluster,PCA1,PCA2,Customer_Segment
DB-2910,4.007333185232471,2.833213344056216,8.023611368384758,2,-0.8096882310922673,-0.6697465207965994,Loyal Customers
DB-2970,4.060443010546419,2.1972245773362196,6.242281629510705,2,-1.282586140932002,-0.8800893341135739,Loyal Customers
DB-3060,2.1972245773362196,2.833213344056216,7.635911431135245,2,-0.7371894520924899,-1.0412666891849196,Loyal Customers
DB-3120,5.883322388488279,1.9459101490553132,6.51060351903743,0,-2.3813373418551462,1.206939175166874,Lost Customers
DB-3210,6.368187186350492,2.4849066497880004,5.961059461869978,0,-3.046504971645502,2.8225267910822223,Lost Customers
DB-3270,3.8918202981106265,2.3978952727983707,6.788104249711538,2,-1.1590830664528284,-0.8984796307058146,Loyal Customers
DB-3360,6.075346031088684,2.0794415416798357,8.214067138949376,0,-2.3454386227968365,1.9047277155554454,Lost Customers
DB-3405,6.324358962381311,1.0986122886681098,6.309339929196772,0,-3.206235746725412,2.540970227203937,Lost Customers
DB-3555,1.791759469228055,1.6094379124341003,6.879471024159843,2,-1.1753561690237277,-1.2714660004428886,Loyal Customers
DB-3615,4.68213122712422,2.1972245773362196,7.946317447442822,2,-1.2488103011061304,-0.41293788008728266,Loyal Customers
DB-3660,5.472270673671475,2.0794415416798357,7.7001648191848355,2,-1.7892434435625542,0.4518638780566614,Loyal Customers
DC-12850,3.6375861597263857,4.0943445622221,9.138668790948191,1,1.0672410901699094,0.07900140791152839,Champions
DC-13285,2.9444389791664403,3.8918202981106265,9.690643893496127,1,1.4337675849136555,0.15443372118422727,Champions
DC-2850,3.5553480614894135,2.9444389791664403,8.326551679583881,2,-0.5837220474636472,-0.7290952930433895,Loyal Customers
DC-3285,5.973809611869261,1.9459101490553132,6.685865940813693,0,-2.488844061486014,1.4512108679131586,Lost Customers
DD-13570,3.7376696182833684,3.9512437185814275,9.07594744262116,1,0.7691929159973506,-0.0240260357094649,Champions
DD-3570,4.1588830833596715,2.772588722239781,7.754659061730947,2,-0.9354250619061572,-0.6562091181482455,Loyal Customers
DE-13255,2.995732273553991,3.7612001156935624,9.21898192596234,1,0.705899285911787,-0.22444790927642447,Champions
DE-3255,3.8918202981106265,2.6390573296152584,7.906727694905055,2,-0.9064295181498833,-0.7671522068541822,Loyal Customers
DF-13135,2.302585092994046,3.6888794541139363,9.23419203594641,1,0.6676035830832088,-0.32483038856455254,Champions
DF-3135,3.784189633918261,2.6390573296152584,7.172157465475194,2,-1.0166727811159422,-0.8739788932722216,Loyal Customers
DG-13300,3.4339872044851463,3.970291913552122,9.527515322166439,1,1.288100613341792,0.16566758299946988,Champions
DG-3300,2.70805020110221,2.5649493574615367,8.000789371737236,2,-0.7921649163776313,-1.004026201968686,Loyal Customers
DH-13075,4.330733340286331,4.04305126783455,9.556032694102727,1,1.2827511819781368,0.5516102947633006,Champions
DH-13675,3.091042453358316,3.4339872044851463,8.96422350579437,2,0.14446504261576007,-0.47916947162296986,Loyal Customers
DH-3075,5.075173815233827,3.332204510175204,7.632731498379276,2,-0.9467829374906997,0.1546982759784078,Loyal Customers
DH-3675,3.044522437723423,3.2188758248682006,8.447380841391306,2,-0.3120262009182942,-0.7233286396833503,Loyal Customers
DJ-13420,3.1354942159291497,4.07753744390572,10.005296168961703,1,2.2514002522416106,0.6142370793830494,Champions
DJ-13510,1.9459101490553132,4.248495242049359,9.64350416503038,1,2.0197511039223324,0.3009658941801397,Champions
DJ-13630,2.5649493574615367,3.871201010907891,9.438362404128164,1,1.0997240283751548,-0.08364642452757486,Champions
DJ-3420,0.6931471805599453,1.791759469228055,6.0417773609815715,2,-1.1821020986438273,-1.3147091885566793,Loyal Customers
DJ-3510,1.9459101490553132,2.302585092994046,8.695789484690975,2,-0.5806625506553008,-0.9459721038075529,Loyal Customers
DJ-3630,3.5553480614894135,2.0794415416798357,7.1662258188872725,2,-1.1604704221454132,-1.0139535177872925,Loyal Customers
DK-12835,3.091042453358316,4.23410650459726,9.775174219272117,1,2.1343385654340694,0.5034631246441956,Champions
DK-12895,3.828641396489095,3.9889840465642745,9.816928572835774,1,1.6814591934999994,0.5177796864787522,Champions
DK-12985,0.6931471805599453,4.1588830833596715,9.604068099074462,1,1.8087060086919742,0.1590170442630842,Champions
DK-13090,2.1972245773362196,4.127134385045092,9.861604536998763,1,2.1197620731583586,0.40391910920731927,Champions
DK-13150,2.3978952727983707,3.6888794541139363,9.679387981881023,1,1.1834789522742497,-0.025689387366743366,Champions
DK-13225,0.6931471805599453,3.828641396489095,9.132105128188543,1,0.7803988199679636,-0.3546664077012803,Champions
DK-13375,1.6094379124341003,4.127134385045092,9.696434723404524,1,1.8697093471632191,0.2274131810419413,Champions
DK-2835,3.091042453358316,2.9444389791664403,8.123896645136059,2,-0.6067114524761453,-0.8585464412018887,Loyal Customers
DK-2895,4.990432586778736,2.8903717578961645,7.164820915094555,2,-1.2620663509146979,-0.10320300413643739,Loyal Customers
DK-2985,7.095893221097532,0.6931471805599453,4.411973711041834,0,-5.551994737829339,7.042107741983925,Lost Customers
DK-3090,4.23410650459726,1.3862943611198906,5.615927105241506,2,-1.4883064510315842,-0.8792305720128566,Loyal Customers
DK-3150,4.060443010546419,2.995732273553991,7.364467213731577,2,-0.8661148795008005,-0.6853863805347283,Loyal Customers
DK-3225,4.189654742026425,2.4849066497880004,7.250624156262878,2,-1.142368924182541,-0.7403024948588132,Loyal Customers
DK-3375,4.770684624465665,2.772588722239781,8.25525163759401,2,-0.987628788979435,-0.20156863220388774,Loyal Customers
DL-12865,4.060443010546419,4.02535169073515,9.322482469637862,1,1.0505873081874233,0.2632804448158941,Champions
DL-12925,4.060443010546419,3.9889840465642745,9.338353637704133,1,1.0085575273586889,0.24683168063599273,Champions
DL-13315,2.9444389791664403,4.189654742026425,9.825882731218,1,2.1402806976185778,0.49070563458292865,Champions
DL-13330,2.5649493574615367,4.2626798770413155,9.72809976153248,1,2.150939978086994,0.4249410468233159,Champions
DL-13495,3.1354942159291497,3.8501476017100584,9.672386423516647,1,1.3350877718493495,0.14197174145307354,Champions
DL-2865,5.313205979041787,2.6390573296152584,7.315859568053098,2,-1.5556777084176479,0.24795836561019302,Loyal Customers
DL-2925,3.6375861597263857,2.995732273553991,6.725028840234545,2,-0.8634767232947992,-0.8631634962783284,Loyal Customers
DL-3315,3.871201010907891,2.4849066497880004,7.46615318274046,2,-1.0486424564742969,-0.8489166723713354,Loyal Customers
DL-3330,6.559615237493242,1.791759469228055,7.056476962728768,0,-3.582352157919731,3.6451488304288473,Lost Customers
DL-3495,5.645446897643238,2.3978952727983707,6.652351931022909,0,-1.989312877002257,0.731873738149279,Lost Customers
DM-12955,3.713572066704308,4.060443010546419,9.896642977785719,1,1.9530414434333776,0.6113427519419938,Champions
DM-13015,1.791759469228055,4.007333185232471,9.656789496678318,1,1.605303742320954,0.11282398093464295,Champions
DM-13345,1.0986122886681098,3.871201010907891,9.74425090691682,1,1.5412382957132604,0.0750731498297274,Champions
DM-13525,3.58351893845611,3.6635616461296463,9.173819705134973,1,0.49312130889295847,-0.18634020545072108,Champions
DM-2955,2.5649493574615367,2.995732273553991,7.799100236223115,2,-0.6306847704027629,-0.9562952373681752,Loyal Customers
DM-3015,1.0986122886681098,2.5649493574615367,7.65292074106294,2,-0.8293768626487654,-1.1325144224632315,Loyal Customers
DM-3345,4.983606621708336,2.5649493574615367,8.517077184687716,2,-1.0689294175304431,0.01445481056671101,Loyal Customers
DM-3525,5.7745515455444085,2.70805020110221,7.69269099107051,0,-1.8813577571875566,1.127771511636541,Lost Customers
DN-13690,2.995732273553991,3.713572066704308,9.480316973561195,1,0.920115934704953,-0.09675902411194043,Champions
DN-3690,2.5649493574615367,3.044522437723423,7.504916751620008,2,-0.6577770733637183,-0.9751309699495048,Loyal Customers
DO-13435,4.174387269895637,4.07753744390572,9.634423451704636,1,1.4837102858935285,0.5588626154710947,Champions
DO-13645,3.295836866004329,4.0943445622221,9.399677339794746,1,1.356839526781709,0.1433058475277018,Champions
DO-3435,3.6109179126442243,3.258096538021482,8.165286859552607,2,-0.4426360228592563,-0.6569837309968334,Loyal Customers
DO-3645,3.7376696182833684,2.302585092994046,7.432632909227002,2,-1.0910398829034884,-0.9193505564088181,Loyal Customers
DP-13000,4.127134385045092,4.219507705176107,9.538475263611389,1,1.6297504982158384,0.5817527933686565,Champions
DP-13105,1.9459101490553132,3.912023005428146,9.848557769922309,1,1.755006727061902,0.2239764703520524,Champions
DP-13165,2.0794415416798357,4.02535169073515,10.008400663523409,1,2.2228729818841257,0.47453403932190824,Champions
DP-13390,0.0,3.784189633918261,9.238324264795766,1,0.8194061669186142,-0.33449514684906123,Champions
DP-3000,2.70805020110221,2.772588722239781,7.647122657508877,2,-0.78521133409243,-1.0109040814964931,Loyal Customers
DP-3105,4.174387269895637,2.6390573296152584,8.84961667144421,2,-0.577602464981044,-0.43877937583255255,Loyal Customers
DP-3165,2.0794415416798357,2.6390573296152584,7.325775902359822,2,-0.8709516235889276,-1.1146812158246426,Loyal Customers
DP-3390,2.5649493574615367,2.70805020110221,7.227756902406111,2,-0.8721923216885458,-1.074160251097393,Loyal Customers
DR-12880,1.3862943611198906,4.219507705176107,9.576117446553907,1,1.8811713100769583,0.20331895185244436,Champions
DR-12940,3.332204510175204,4.276666119016055,10.152005042139292,1,2.9286912456239382,0.9932725858892513,Champions
DR-2880,1.6094379124341003,2.8903717578961645,7.737382064414771,2,-0.6740607523866391,-1.0452056620762245,Loyal Customers
DR-2940,3.6888794541139363,2.70805020110221,7.736045053484376,2,-0.8843145930752815,-0.8389765403131809,Loyal Customers
DS-13030,4.543294782270004,4.127134385045092,9.362657643565791,1,1.1405378089358802,0.6149686988715164,Champions
DS-13180,2.70805020110221,4.060443010546419,9.50661631114504,1,1.464022238563174,0.10323190598072474,Champions
DS-3030,3.8918202981106265,2.0794415416798357,7.40093329572683,2,-1.1785542287763873,-0.8986428426963219,Loyal Customers
DS-3180,4.276666119016055,1.9459101490553132,5.226477589324992,2,-1.419514434348131,-0.8244354053311748,Loyal Customers
DV-13045,2.995732273553991,4.0943445622221,9.80405459635659,1,1.9259996390821674,0.40071488811699346,Champions
DV-13465,3.4011973816621555,3.9512437185814275,9.465902855148283,1,1.1882942460928991,0.1041602391916018,Champions
DV-3045,3.5263605246161616,3.58351893845611,8.442753872065403,2,-0.0393553704473267,-0.49299319105706735,Loyal Customers
DV-3465,2.6390573296152584,2.5649493574615367,8.303707849083835,2,-0.6932088845294809,-0.9573268610408852,Loyal Customers
DW-13195,1.9459101490553132,3.828641396489095,9.178882428807583,1,0.8029241144134585,-0.29718074744495065,Champions
DW-13480,4.189654742026425,4.1588830833596715,9.701240123571656,1,1.721233459179024,0.6834494850485141,Champions
DW-13540,2.5649493574615367,3.9512437185814275,9.485500496049069,1,1.2709789437085148,-0.0017018388833453927,Champions
DW-13585,1.791759469228055,4.248495242049359,9.404594089879296,1,1.7268882244742259,0.1272685766013204,Champions
DW-3195,6.96979066990159,2.4849066497880004,7.124660210513148,0,-4.6549053191521015,6.22903636828967,Lost Customers
DW-3480,4.02535169073515,3.258096538021482,8.870537434724726,2,-0.18345124595080453,-0.3408952571778476,Loyal Customers
DW-3540,4.007333185232471,2.4849066497880004,7.104626310309294,2,-1.1211281976716676,-0.8269482541369764,Loyal Customers
DW-3585,3.367295829986474,1.791759469228055,6.137454878820965,2,-1.2729033562049055,-1.1237821104861505,Loyal Customers
Dl-13600,1.791759469228055,3.713572066704308,9.385449599002015,1,0.8619647127368528,-0.254951615006328,Champions
Dl-3600,4.718498871295094,2.9444389791664403,7.940959690954838,2,-0.9731247549438414,-0.2579777317198599,Loyal Customers
Dp-13240,2.9444389791664403,4.290459441148391,10.009045513100427,1,2.6804361542533144,0.769366138813607,Champions
Dp-3240,3.258096538021482,2.302585092994046,6.41395063955045,2,-1.1326305250135629,-1.086153990513514,Loyal Customers
EA-14035,4.543294782270004,4.248495242049359,9.340321394990715,1,1.3501309811072209,0.7040927515103105,Champions
EA-4035,5.111987788356544,1.3862943611198906,4.888904476191775,2,-1.8410772733100582,-0.2082466448963991,Loyal Customers
EB-13705,3.8918202981106265,3.9889840465642745,9.424102785696002,1,1.1321214868348841,0.23566846050060178,Champions
EB-13750,3.4965075614664802,3.6635616461296463,9.046760998052976,1,0.39960271880194637,-0.2658332196463251,Champions
EB-13840,1.0986122886681098,3.8066624897703196,9.912901053183129,1,1.7372650635516782,0.19612671006102184,Champions
EB-13870,2.772588722239781,3.4011973816621555,8.832293480573696,2,0.048998413696482085,-0.5830509961653737,Loyal Customers
EB-13930,2.995732273553991,3.4657359027997265,9.162719473449169,1,0.3358201095362107,-0.39305549013936814,Champions
EB-13975,0.0,4.189654742026425,9.503502498962908,1,1.7421585826766377,0.1054284860343951,Champions
EB-14110,3.58351893845611,3.8501476017100584,9.522700469107054,1,1.0899721985286195,0.12061485138251618,Champions
EB-14170,2.995732273553991,3.6888794541139363,8.815435176215361,1,0.3156906365658756,-0.4331495582008422,Champions
EB-3705,5.988961416889864,2.5649493574615367,8.052815307946068,0,-2.123472084304496,1.6889310597837204,Lost Customers
EB-3750,5.220355825078324,2.4849066497880004,6.846042627976555,2,-1.601797535546344,0.06787400404078442,Loyal Customers
EB-3840,3.784189633918261,2.6390573296152584,7.4948405868798105,2,-0.9718107943300104,-0.848744195056975,Loyal Customers
EB-3870,6.210600077024653,1.9459101490553132,5.2250582647711195,0,-2.9124404352762903,2.1540601171274987,Lost Customers
EB-3930,2.0794415416798357,2.8903717578961645,7.797503247792574,2,-0.6717280286089619,-1.0170043534596163,Loyal Customers
EB-3975,3.58351893845611,2.5649493574615367,7.90640725940469,2,-0.8900570043623545,-0.8708660098390829,Loyal Customers
EB-4110,3.044522437723423,2.9444389791664403,7.791009050830752,2,-0.6896043340339553,-0.9141364275940483,Loyal Customers
EB-4170,4.007333185232471,2.1972245773362196,7.145684974486213,2,-1.2038337576562688,-0.8626805761050136,Loyal Customers
EC-14050,3.9889840465642745,3.5553480614894135,8.396433853463106,2,-0.15754971919062286,-0.37661958295870135,Loyal Customers
EC-4050,5.093750200806762,3.2188758248682006,7.741670417453007,2,-1.0231273049939054,0.14943326106554503,Loyal Customers
ED-13885,2.772588722239781,4.143134726391533,9.799230816378408,1,2.0194583855544055,0.4066436231614521,Champions
ED-3885,4.04305126783455,2.70805020110221,6.266201947638614,2,-1.1033152019519152,-0.8097916477365551,Loyal Customers
EG-13900,3.1354942159291497,3.58351893845611,9.714947743220925,1,1.077325415598558,0.036541947919733336,Champions
EG-3900,3.9512437185814275,3.367295829986474,8.787365508929822,2,-0.13349213731296372,-0.3594349042061988,Loyal Customers
EH-13765,1.0986122886681098,4.2626798770413155,9.9164489890215,1,2.5005324607965806,0.5319549643273874,Champions
EH-13945,4.060443010546419,3.970291913552122,8.966188434280385,1,0.6600457628345363,0.05439154314421882,Champions
EH-13990,3.8066624897703196,3.713572066704308,9.083425283261022,1,0.44443821955013374,-0.1402496074128514,Champions
EH-14005,1.0986122886681098,3.8066624897703196,9.247244760288432,1,0.849837110230058,-0.30304816368459486,Champions
EH-14125,4.634728988229636,4.0943445622221,9.764760607516374,1,1.5720347815046651,0.9455444268297792,Champions
EH-14185,4.219507705176107,3.8501476017100584,9.457318710102196,1,0.8996099513911282,0.3003545158168952,Champions
EH-3765,4.859812404361672,2.70805020110221,6.919072991374599,2,-1.3117855488956032,-0.2817155837848305,Loyal Customers
EH-3945,4.718498871295094,2.995732273553991,7.831911000579429,2,-0.9702717183500964,-0.25996932384388555,Loyal Customers
EH-3990,3.5263605246161616,2.4849066497880004,6.512471663126098,2,-1.0967382327860387,-1.0014531130428446,Loyal Customers
EH-4005,5.2832037287379885,2.6390573296152584,7.8749953661035565,2,-1.43276042082349,0.26332055527989556,Loyal Customers
EH-4125,3.1354942159291497,3.332204510175204,8.519833702197214,2,-0.20002940288262655,-0.6531940000195453,Loyal Customers
EH-4185,4.804021044733257,2.772588722239781,8.182774444940195,2,-1.0259737278271126,-0.18728530182529599,Loyal Customers
EJ-13720,3.912023005428146,3.58351893845611,9.101690006246692,1,0.29606371419742705,-0.16091236721483718,Champions
EJ-14155,3.332204510175204,3.713572066704308,9.419453523946364,1,0.8221317561036292,-0.08017032722940355,Champions
EJ-3720,5.056245805348308,2.3978952727983707,7.455277664182545,2,-1.4614457125427784,-0.10054770701394071,Loyal Customers
EJ-4155,3.1354942159291497,2.302585092994046,7.87587536153999,2,-0.9392014819585982,-1.004240044278005,Loyal Customers
EK-13795,3.8066624897703196,3.1354942159291497,8.630226511678709,2,-0.36974785887195794,-0.5334907431292679,Loyal Customers
EK-3795,5.3612921657094255,2.70805020110221,7.334383526378678,2,-1.5590726488028652,0.3320828443465947,Loyal Customers
EL-13735,3.9889840465642745,3.713572066704308,9.260735152821312,1,0.5674259767859986,0.009598022652214233,Champions
EL-3735,3.295836866004329,3.4657359027997265,8.214029765501149,2,-0.21706478844246405,-0.6413097841108069,Loyal Customers
EM-13810,4.3694478524670215,3.7376696182833684,9.514195554753748,1,0.7832793985510689,0.35149467893406466,Champions
EM-13825,4.02535169073515,3.9512437185814275,9.555990233635283,1,1.2072519469709595,0.3478632636168346,Champions
EM-13960,1.0986122886681098,4.454347296253507,10.135770392234093,1,3.3864563395091407,0.9763375852142447,Champions
EM-14065,2.833213344056216,3.7612001156935624,9.401729822535412,1,0.899312917566736,-0.14254263189524674,Champions
EM-14095,2.1972245773362196,3.713572066704308,9.295664465469939,1,0.7589337495742247,-0.28601698255079683,Champions
EM-14140,3.2188758248682006,4.382026634673881,9.97619377977576,1,2.7981984210620188,0.8642103888762649,Champions
EM-14200,3.7376696182833684,4.060443010546419,9.746177249853625,1,1.69860677093562,0.4771872625731711,Champions
EM-3810,4.07753744390572,2.6390573296152584,6.941073026944255,2,-1.093545403562576,-0.7827736517200825,Loyal Customers
EM-3825,6.180016653652572,2.6390573296152584,5.938216712271157,0,-2.638637204278129,2.1484526984165084,Lost Customers
EM-3960,5.272999558563747,2.772588722239781,7.957483299053132,2,-1.347082087470586,0.28639535861840176,Loyal Customers
EM-4065,3.970291913552122,3.044522437723423,8.075348083505313,2,-0.6715959423480615,-0.6243818942865067,Loyal Customers
EM-4095,4.882801922586371,3.091042453358316,7.949642001294778,2,-0.9536775442044888,-0.07856692375448959,Loyal Customers
EM-4140,4.543294782270004,2.772588722239781,7.5505513527353285,2,-1.0795010595053829,-0.4683597199420115,Loyal Customers
EM-4200,5.0238805208462765,2.302585092994046,7.858214753499954,2,-1.3954456640860708,-0.10464178162875706,Loyal Customers
EN-13780,2.70805020110221,3.5553480614894135,8.753831896140936,2,0.15127779675483213,-0.5524643549169838,Loyal Customers
EN-3780,5.327876168789581,2.5649493574615367,6.60103444741258,2,-1.6647594063782567,0.2170858970210241,Loyal Customers
EP-13915,2.5649493574615367,4.189654742026425,9.697960278185292,1,1.9603459102381757,0.33571467533144217,Champions
EP-3915,4.330733340286331,2.0794415416798357,6.192260234758284,2,-1.3770414005070657,-0.7682886848370521,Loyal Customers
ER-13855,4.248495242049359,3.5263605246161616,9.502786080276985,1,0.5680628166772953,0.17853999867299947,Champions
ER-3855,3.9889840465642745,3.044522437723423,8.226117634269494,2,-0.6278000155905937,-0.5907837973804178,Loyal Customers
ES-14020,0.0,4.02535169073515,9.459406837480989,1,1.3987906990473056,-0.05175050793056169,Champions
ES-14080,3.367295829986474,4.07753744390572,9.695048224795894,1,1.6962443479084306,0.35574229947761277,Champions
ES-4020,3.367295829986474,2.5649493574615367,7.546329054626923,2,-0.9397560293066244,-0.9615628977865057,Loyal Customers
ES-4080,4.983606621708336,2.833213344056216,7.5634830031513625,2,-1.2303879272187837,-0.09075064938660644,Loyal Customers
FA-14230,3.1354942159291497,4.04305126783455,9.513112721315148,1,1.414806087388128,0.15084884863151904,Champions
FA-4230,5.220355825078324,1.9459101490553132,6.7038897075568,2,-1.758597911918029,-0.0023435435647601193,Loyal Customers
FC-14245,3.7612001156935624,3.784189633918261,9.29365238809371,1,0.7251228713362551,-0.011080900533054537,Champions
FC-14335,4.68213122712422,3.7612001156935624,9.079290428294742,1,0.27858388945416546,0.32393749537368743,Champions
FC-4245,6.198478716492308,2.1972245773362196,7.340600766510939,0,-2.710595471069576,2.2066259980677225,Lost Customers
FC-4335,4.709530201312334,2.302585092994046,6.313457462464361,2,-1.4357867572433596,-0.494818684977702,Loyal Customers
FG-14260,3.5553480614894135,3.5263605246161616,9.1481995607002,1,0.32903731088750615,-0.26961781616246683,Champions
FG-4260,4.709530201312334,2.4849066497880004,5.734023891759639,2,-1.399524386758508,-0.48161406734453854,Loyal Customers
FH-14275,1.6094379124341003,3.784189633918261,9.51565846161274,1,1.1026175120846293,-0.13933762057225657,Champions
FH-14350,0.6931471805599453,3.6888794541139363,9.273834174460212,1,0.7330912051171136,-0.35969827584332625,Champions
FH-14365,0.6931471805599453,4.2626798770413155,10.227392815922347,1,3.1722751690589397,0.9008446484960567,Champions
FH-4275,4.90527477843843,1.791759469228055,4.736759694375273,2,-1.6759201974588342,-0.4003938984743304,Loyal Customers
FH-4350,2.70805020110221,1.3862943611198906,4.713854172792389,2,-1.313831685808599,-1.2650940605652856,Loyal Customers
FH-4365,5.117993812416755,2.5649493574615367,7.920209644547038,2,-1.3457301169606648,0.04697958412961514,Loyal Customers
FM-14215,2.0794415416798357,4.02535169073515,9.571811641135334,1,1.5122697749215839,0.07482241789836958,Champions
FM-14290,3.6109179126442243,4.127134385045092,9.57382442661471,1,1.5878968452760993,0.35571242239996287,Champions
FM-14380,4.983606621708336,3.5263605246161616,8.794733666274533,2,-0.3129964465327592,0.3641395499457795,Loyal Customers
FM-4215,4.574710978503383,2.70805020110221,7.9850124959355755,2,-1.0255403279317041,-0.40752143739546487,Loyal Customers
FM-4290,1.0986122886681098,2.833213344056216,7.602755741154327,2,-0.7222711538167028,-1.0866535233158159,Loyal Customers
FM-4380,0.6931471805599453,2.6390573296152584,6.738792100431068,2,-0.9109131742684781,-1.190937757824129,Loyal Customers
FO-14305,3.1354942159291497,4.276666119016055,9.656001070454481,1,2.0394306120958827,0.4482515692831534,Champions
FO-4305,3.9512437185814275,2.70805020110221,7.677606986299729,2,-0.9381201579057654,-0.7616853262265738,Loyal Customers
FP-14320,3.1780538303479458,3.9318256327243257,9.204327349939678,1,0.9114663232856238,-0.10173632853264862,Champions
FP-4320,3.332204510175204,1.791759469228055,6.706351203551514,2,-1.2373219818548118,-1.1127307751647257,Loyal Customers
FW-14395,4.1588830833596715,4.0943445622221,9.739423200075448,1,1.6693199135370773,0.6507078624827238,Champions
FW-4395,0.0,2.6390573296152584,7.108089463285304,2,-0.8732913855389199,-1.1787386971167217,Loyal Customers
GA-14515,3.1354942159291497,3.8501476017100584,9.43265736738716,1,1.0291104689659674,-0.030139336369243066,Champions
GA-14725,1.0986122886681098,4.02535169073515,9.08461222610475,1,1.0291746011077942,-0.2417320608735075,Champions
GA-4515,3.58351893845611,2.5649493574615367,7.184924029631082,2,-1.0162303587511545,-0.9418380453844453,Loyal Customers
GA-4725,4.2626798770413155,2.302585092994046,7.287421095690106,2,-1.2133290746877388,-0.7282092156083317,Loyal Customers
GB-14530,3.5263605246161616,3.8918202981106265,9.363812507358505,1,0.9736334747432377,0.030055822685400194,Champions
GB-14575,2.6390573296152584,3.9889840465642745,9.282660324718348,1,1.1070761333759302,-0.0921263264135417,Champions
GB-4530,4.736198448394496,2.1972245773362196,6.26701077721524,2,-1.4776723275624288,-0.48789358543065137,Loyal Customers
GB-4575,5.3471075307174685,2.6390573296152584,7.508190501434538,2,-1.5513658985851495,0.3131251163917959,Loyal Customers
GD-14590,1.791759469228055,3.912023005428146,9.798460347990648,1,1.6748588507888507,0.16993053907030686,Champions
GD-4590,5.8664680569332965,2.0794415416798357,6.553494561309684,0,-2.328539571710532,1.1792629865310784,Lost Customers
GG-14650,3.5263605246161616,4.248495242049359,9.465289733874036,1,1.6974841159909342,0.36169437268935084,Champions
GG-4650,4.6443908991413725,1.9459101490553132,6.909176268897584,2,-1.4579294760636579,-0.559226011440325,Loyal Customers
GH-14410,3.044522437723423,4.189654742026425,9.522270761748441,1,1.6950384959141196,0.2581846837571005,Champions
GH-14425,2.9444389791664403,4.394449154672439,9.905523628326305,1,2.715620737074053,0.7603860183267147,Champions
GH-14485,3.9512437185814275,3.784189633918261,9.595172353619182,1,1.0394724325614857,0.24640702189443323,Champions
GH-14665,1.0986122886681098,3.871201010907891,9.466721513205574,1,1.1674436705575089,-0.13518491576367092,Champions
GH-4410,5.697093486505405,2.4849066497880004,7.384746934995499,0,-1.9371162437579352,0.8920835343594237,Lost Customers
GH-4425,3.091042453358316,3.1354942159291497,8.430944432650303,2,-0.38061846771336694,-0.745755648514683,Loyal Customers
GH-4485,4.454347296253507,2.0794415416798357,6.679124198683981,2,-1.384353127623228,-0.682770969413194,Loyal Customers
GH-4665,0.6931471805599453,2.9444389791664403,6.982926756841705,2,-0.7442604260573262,-1.1151782882511136,Loyal Customers
GK-14620,2.5649493574615367,4.060443010546419,9.86353860908752,1,1.9926745851729901,0.38267074844653576,Champions
GK-4620,4.61512051684126,2.1972245773362196,6.640661146302991,2,-1.4105281026125582,-0.5666449069854312,Loyal Customers
GM-14440,2.995732273553991,3.871201010907891,9.666717954369126,1,1.3665942842412988,0.12920846100246194,Champions
GM-14455,2.833213344056216,3.6109179126442243,9.26147530882584,1,0.5813679515639028,-0.29980698841731385,Champions
GM-14500,4.672828834461906,3.6109179126442243,8.810636479150636,2,-0.07943513844626385,0.13516857687934858,Loyal Customers
GM-14680,0.6931471805599453,4.110873864173311,9.393628914422111,1,1.4669681060380622,-0.022419992621818815,Champions
GM-14695,3.871201010907891,3.9889840465642745,9.586441342894332,1,1.3330077967387832,0.3397031980528695,Champions
GM-4440,0.6931471805599453,2.4849066497880004,6.601523553933425,2,-0.9789228298350079,-1.222000103471264,Loyal Customers
GM-4455,5.342334251964811,2.0794415416798357,6.1932414486803005,2,-1.8430918497319992,0.16164580331817271,Loyal Customers
GM-4500,4.653960350157523,2.4849066497880004,8.36622377931987,2,-1.017660039178402,-0.32059513394542327,Loyal Customers
GM-4680,4.290459441148391,2.70805020110221,7.372370667697703,2,-1.0630832083210797,-0.6437524482725985,Loyal Customers
GM-4695,5.407171771460119,2.4849066497880004,6.675195029407557,2,-1.7483195655089552,0.32605194573649365,Loyal Customers
GP-14740,0.6931471805599453,3.9512437185814275,9.286813238418878,1,1.094961617594847,-0.1993045081231622,Champions
GP-4740,5.0238805208462765,3.1780538303479458,8.436222369844879,2,-0.804897019485206,0.17718979953548994,Loyal Customers
GR-14560,3.912023005428146,3.8918202981106265,9.093363484544986,1,0.6677263048337957,0.0013930493166266875,Champions
GR-4560,5.0369526024136295,2.70805020110221,8.508460976358691,2,-1.04263013852694,0.09375965431203186,Loyal Customers
GT-14635,4.04305126783455,3.6888794541139363,9.856466584016717,1,1.3023082317056305,0.45345209163489497,Champions
GT-14710,2.1972245773362196,4.31748811353631,10.447928505139952,1,3.8811485681228484,1.3479389757825269,Champions
GT-14755,3.5553480614894135,3.8918202981106265,8.631005067110818,1,0.42246937572064,-0.2710088489643473,Champions
GT-4635,2.302585092994046,2.302585092994046,7.044041623240104,2,-1.0281138242545949,-1.1707725958025579,Loyal Customers
GT-4710,4.02535169073515,2.6390573296152584,6.984775577621765,2,-1.0788554121888274,-0.8013997473239435,Loyal Customers
GT-4755,0.0,2.70805020110221,8.148612800916291,2,-0.6419094967845564,-1.052183672585813,Loyal Customers
GW-14605,2.9444389791664403,3.784189633918261,9.695262878036026,1,1.2950013680345103,0.09436032021515257,Champions
